Complaint Type,year,month,monthSize
Unsanitary Pigeon Condition,2014,8,64
Unsanitary Pigeon Condition,2014,9,58
Unsanitary Pigeon Condition,2014,10,41
Unsanitary Pigeon Condition,2014,11,26
Unsanitary Pigeon Condition,2014,12,30
Unsanitary Pigeon Condition,2015,1,26
Unsanitary Pigeon Condition,2015,2,38
Unsanitary Pigeon Condition,2015,3,40
Unsanitary Pigeon Condition,2015,4,55
Unsanitary Pigeon Condition,2015,5,61
Unsanitary Pigeon Condition,2015,6,66
Unsanitary Pigeon Condition,2015,7,64
Unsanitary Pigeon Condition,2015,8,66
Unsanitary Pigeon Condition,2015,9,81
Unsanitary Pigeon Condition,2015,10,62
Unsanitary Pigeon Condition,2015,11,28
Unsanitary Pigeon Condition,2015,12,29
Unsanitary Pigeon Condition,2016,1,30
Unsanitary Pigeon Condition,2016,2,31
Unsanitary Pigeon Condition,2016,3,52
Unsanitary Pigeon Condition,2016,4,46
Unsanitary Pigeon Condition,2016,5,63
Unsanitary Pigeon Condition,2016,6,67
Unsanitary Pigeon Condition,2016,7,58
Unsanitary Pigeon Condition,2016,8,88
Unsanitary Pigeon Condition,2016,9,58
Unsanitary Pigeon Condition,2016,10,65
Unsanitary Pigeon Condition,2016,11,51
Unsanitary Pigeon Condition,2016,12,39
Unsanitary Pigeon Condition,2017,1,38
Unsanitary Pigeon Condition,2017,2,42
Unsanitary Pigeon Condition,2017,3,42
Unsanitary Pigeon Condition,2017,4,51
Unsanitary Pigeon Condition,2017,5,73
Unsanitary Pigeon Condition,2017,6,68
Unsanitary Pigeon Condition,2017,7,56
Unsanitary Pigeon Condition,2017,8,67
Unsanitary Pigeon Condition,2017,9,64
Unsanitary Pigeon Condition,2017,10,57
Unsanitary Pigeon Condition,2017,11,39
Unsanitary Pigeon Condition,2017,12,31
Unsanitary Pigeon Condition,2018,1,61
Unsanitary Pigeon Condition,2018,2,25
Unsanitary Pigeon Condition,2018,3,47
Unsanitary Pigeon Condition,2018,4,50
Unsanitary Pigeon Condition,2018,5,67
Unsanitary Pigeon Condition,2018,6,70
Unsanitary Pigeon Condition,2018,7,61
Unsanitary Pigeon Condition,2018,8,70
Unsanitary Pigeon Condition,2018,9,73
Unsanitary Pigeon Condition,2018,10,49
Unsanitary Pigeon Condition,2018,11,37
Unsanitary Pigeon Condition,2018,12,32
Unsanitary Pigeon Condition,2019,1,39
Unsanitary Pigeon Condition,2019,2,26
Unsanitary Pigeon Condition,2019,3,45
Unsanitary Pigeon Condition,2019,4,39
Unsanitary Pigeon Condition,2019,5,52
Unsanitary Pigeon Condition,2019,6,61
Unsanitary Pigeon Condition,2019,7,70
Unsanitary Pigeon Condition,2019,8,63
Unsanitary Pigeon Condition,2019,9,67
Unsanitary Pigeon Condition,2019,10,62
Unsanitary Pigeon Condition,2019,11,47
Unsanitary Pigeon Condition,2019,12,47
Unsanitary Pigeon Condition,2020,1,47
Unsanitary Pigeon Condition,2020,2,62
Unsanitary Pigeon Condition,2020,3,60
Unsanitary Pigeon Condition,2020,4,20
Urinating in Public,2010,1,16
Urinating in Public,2010,2,14
Urinating in Public,2010,3,22
Urinating in Public,2010,4,25
Urinating in Public,2010,5,38
Urinating in Public,2010,6,40
Urinating in Public,2010,7,47
Urinating in Public,2010,8,53
Urinating in Public,2010,9,46
Urinating in Public,2010,10,29
Urinating in Public,2010,11,23
Urinating in Public,2010,12,7
Urinating in Public,2011,1,8
Urinating in Public,2011,2,12
Urinating in Public,2011,3,11
Urinating in Public,2011,4,20
Urinating in Public,2011,5,46
Urinating in Public,2011,6,64
Urinating in Public,2011,7,41
Urinating in Public,2011,8,35
Urinating in Public,2011,9,51
Urinating in Public,2011,10,35
Urinating in Public,2011,11,24
Urinating in Public,2011,12,23
Urinating in Public,2012,1,11
Urinating in Public,2012,2,20
Urinating in Public,2012,3,34
Urinating in Public,2012,4,28
Urinating in Public,2012,5,46
Urinating in Public,2012,6,36
Urinating in Public,2012,7,44
Urinating in Public,2012,8,54
Urinating in Public,2012,9,37
Urinating in Public,2012,10,37
Urinating in Public,2012,11,18
Urinating in Public,2012,12,9
Urinating in Public,2013,1,23
Urinating in Public,2013,2,15
Urinating in Public,2013,3,19
Urinating in Public,2013,4,28
Urinating in Public,2013,5,41
Urinating in Public,2013,6,52
Urinating in Public,2013,7,41
Urinating in Public,2013,8,54
Urinating in Public,2013,9,34
Urinating in Public,2013,10,35
Urinating in Public,2013,11,25
Urinating in Public,2013,12,9
Urinating in Public,2014,1,14
Urinating in Public,2014,2,6
Urinating in Public,2014,3,16
Urinating in Public,2014,4,33
Urinating in Public,2014,5,36
Urinating in Public,2014,6,52
Urinating in Public,2014,7,49
Urinating in Public,2014,8,59
Urinating in Public,2014,9,63
Urinating in Public,2014,10,50
Urinating in Public,2014,11,25
Urinating in Public,2014,12,14
Urinating in Public,2015,1,23
Urinating in Public,2015,2,7
Urinating in Public,2015,3,24
Urinating in Public,2015,4,24
Urinating in Public,2015,5,73
Urinating in Public,2015,6,73
Urinating in Public,2015,7,91
Urinating in Public,2015,8,97
Urinating in Public,2015,9,103
Urinating in Public,2015,10,51
Urinating in Public,2015,11,50
Urinating in Public,2015,12,25
Urinating in Public,2016,1,21
Urinating in Public,2016,2,13
Urinating in Public,2016,3,23
Urinating in Public,2016,4,37
Urinating in Public,2016,5,56
Urinating in Public,2016,6,62
Urinating in Public,2016,7,58
Urinating in Public,2016,8,62
Urinating in Public,2016,9,63
Urinating in Public,2016,10,37
Urinating in Public,2016,11,21
Urinating in Public,2016,12,24
Urinating in Public,2017,1,20
Urinating in Public,2017,2,20
Urinating in Public,2017,3,23
Urinating in Public,2017,4,43
Urinating in Public,2017,5,55
Urinating in Public,2017,6,72
Urinating in Public,2017,7,56
Urinating in Public,2017,8,63
Urinating in Public,2017,9,47
Urinating in Public,2017,10,64
Urinating in Public,2017,11,28
Urinating in Public,2017,12,28
Urinating in Public,2018,1,17
Urinating in Public,2018,2,27
Urinating in Public,2018,3,30
Urinating in Public,2018,4,32
Urinating in Public,2018,5,51
Urinating in Public,2018,6,64
Urinating in Public,2018,7,66
Urinating in Public,2018,8,68
Urinating in Public,2018,9,63
Urinating in Public,2018,10,42
Urinating in Public,2018,11,25
Urinating in Public,2018,12,24
Urinating in Public,2019,1,19
Urinating in Public,2019,2,24
Urinating in Public,2019,3,33
Urinating in Public,2019,4,50
Urinating in Public,2019,5,46
Urinating in Public,2019,6,62
Urinating in Public,2019,7,78
Urinating in Public,2019,8,72
Urinating in Public,2019,9,92
Urinating in Public,2019,10,84
Urinating in Public,2019,11,25
Urinating in Public,2019,12,24
Urinating in Public,2020,1,20
Urinating in Public,2020,2,38
Urinating in Public,2020,3,65
Urinating in Public,2020,4,25
Utility Program,2010,1,49
Utility Program,2010,2,35
Utility Program,2010,3,39
Utility Program,2010,4,37
Utility Program,2010,5,43
Utility Program,2010,6,56
Utility Program,2010,7,65
Utility Program,2010,8,98
Utility Program,2010,9,35
Utility Program,2010,10,27
Utility Program,2010,11,32
Utility Program,2010,12,33
Utility Program,2011,1,41
Utility Program,2011,2,36
Utility Program,2011,3,28
Utility Program,2011,4,16
Utility Program,2011,5,25
Utility Program,2011,6,36
Utility Program,2011,7,44
Utility Program,2011,8,62
Utility Program,2011,9,24
Utility Program,2011,10,35
Utility Program,2011,11,28
Utility Program,2011,12,29
Utility Program,2012,1,31
Utility Program,2012,2,21
Utility Program,2012,3,24
Utility Program,2012,4,12
Utility Program,2012,5,43
Utility Program,2012,6,60
Utility Program,2012,7,93
Utility Program,2012,8,64
VACANT APARTMENT,2014,4,1
VACANT APARTMENT,2014,5,1
VACANT APARTMENT,2015,5,1
VACANT APARTMENT,2015,9,1
VACANT APARTMENT,2016,6,1
VACANT APARTMENT,2016,10,1
VACANT APARTMENT,2017,11,1
VACANT APARTMENT,2017,12,1
Vacant Lot,2010,1,135
Vacant Lot,2010,2,66
Vacant Lot,2010,3,179
Vacant Lot,2010,4,194
Vacant Lot,2010,5,242
Vacant Lot,2010,6,302
Vacant Lot,2010,7,240
Vacant Lot,2010,8,241
Vacant Lot,2010,9,172
Vacant Lot,2010,10,121
Vacant Lot,2010,11,94
Vacant Lot,2010,12,61
Vacant Lot,2011,1,25
Vacant Lot,2011,2,70
Vacant Lot,2011,3,179
Vacant Lot,2011,4,174
Vacant Lot,2011,5,170
Vacant Lot,2011,6,311
Vacant Lot,2011,7,284
Vacant Lot,2011,8,226
Vacant Lot,2011,9,176
Vacant Lot,2011,10,137
Vacant Lot,2011,11,105
Vacant Lot,2011,12,100
Vacant Lot,2012,1,88
Vacant Lot,2012,2,99
Vacant Lot,2012,3,162
Vacant Lot,2012,4,154
Vacant Lot,2012,5,219
Vacant Lot,2012,6,327
Vacant Lot,2012,7,369
Vacant Lot,2012,8,340
Vacant Lot,2012,9,198
Vacant Lot,2012,10,142
Vacant Lot,2012,11,76
Vacant Lot,2012,12,103
Vacant Lot,2013,1,133
Vacant Lot,2013,2,113
Vacant Lot,2013,3,159
Vacant Lot,2013,4,215
Vacant Lot,2013,5,218
Vacant Lot,2013,6,309
Vacant Lot,2013,7,404
Vacant Lot,2013,8,343
Vacant Lot,2013,9,246
Vacant Lot,2013,10,186
Vacant Lot,2013,11,76
Vacant Lot,2013,12,59
Vacant Lot,2014,1,67
Vacant Lot,2014,2,33
Vacant Lot,2014,3,124
Vacant Lot,2014,4,196
Vacant Lot,2014,5,172
Vacant Lot,2014,6,304
Vacant Lot,2014,7,370
Vacant Lot,2014,8,306
Vacant Lot,2014,9,185
Vacant Lot,2014,10,148
Vacant Lot,2014,11,75
Vacant Lot,2014,12,68
Vacant Lot,2015,1,54
Vacant Lot,2015,2,20
Vacant Lot,2015,3,120
Vacant Lot,2015,4,190
Vacant Lot,2015,5,170
Vacant Lot,2015,6,246
Vacant Lot,2015,7,339
Vacant Lot,2015,8,304
Vacant Lot,2015,9,276
Vacant Lot,2015,10,130
Vacant Lot,2015,11,103
Vacant Lot,2015,12,76
Vacant Lot,2016,1,90
Vacant Lot,2016,2,88
Vacant Lot,2016,3,129
Vacant Lot,2016,4,148
Vacant Lot,2016,5,174
Vacant Lot,2016,6,326
Vacant Lot,2016,7,331
Vacant Lot,2016,8,333
Vacant Lot,2016,9,220
Vacant Lot,2016,10,171
Vacant Lot,2016,11,76
Vacant Lot,2016,12,75
Vacant Lot,2017,1,108
Vacant Lot,2017,2,99
Vacant Lot,2017,3,117
Vacant Lot,2017,4,150
Vacant Lot,2017,5,171
Vacant Lot,2017,6,330
Vacant Lot,2017,7,373
Vacant Lot,2017,8,377
Vacant Lot,2017,9,241
Vacant Lot,2017,10,200
Vacant Lot,2017,11,90
Vacant Lot,2017,12,48
Vacant Lot,2018,1,73
Vacant Lot,2018,2,117
Vacant Lot,2018,3,104
Vacant Lot,2018,4,139
Vacant Lot,2018,5,168
Vacant Lot,2018,6,254
Vacant Lot,2018,7,307
Vacant Lot,2018,8,384
Vacant Lot,2018,9,270
Vacant Lot,2018,10,197
Vacant Lot,2018,11,82
Vacant Lot,2018,12,87
Vacant Lot,2019,1,110
Vacant Lot,2019,2,89
Vacant Lot,2019,3,98
Vacant Lot,2019,4,119
Vacant Lot,2019,5,183
Vacant Lot,2019,6,221
Vacant Lot,2019,7,9
Vacant Lot,2019,8,8
Vacant Lot,2019,9,7
Vacant Lot,2019,10,20
Vacant Lot,2019,11,2
Vacant Lot,2019,12,4
Vacant Lot,2020,1,7
Vacant Lot,2020,2,14
Vacant Lot,2020,3,2
Vending,2010,1,172
Vending,2010,2,132
Vending,2010,3,326
Vending,2010,4,391
Vending,2010,5,468
Vending,2010,6,507
Vending,2010,7,486
Vending,2010,8,506
Vending,2010,9,409
Vending,2010,10,369
Vending,2010,11,317
Vending,2010,12,203
Vending,2011,1,121
Vending,2011,2,141
Vending,2011,3,210
Vending,2011,4,289
Vending,2011,5,523
Vending,2011,6,599
Vending,2011,7,570
Vending,2011,8,336
Vending,2011,9,331
Vending,2011,10,334
Vending,2011,11,351
Vending,2011,12,332
Vending,2012,1,130
Vending,2012,2,160
Vending,2012,3,307
Vending,2012,4,303
Vending,2012,5,444
Vending,2012,6,471
Vending,2012,7,405
Vending,2012,8,417
Vending,2012,9,311
Vending,2012,10,280
Vending,2012,11,200
Vending,2012,12,271
Vending,2013,1,189
Vending,2013,2,185
Vending,2013,3,184
Vending,2013,4,339
Vending,2013,5,407
Vending,2013,6,398
Vending,2013,7,359
Vending,2013,8,363
Vending,2013,9,285
Vending,2013,10,280
Vending,2013,11,134
Vending,2013,12,183
Vending,2014,1,94
Vending,2014,2,86
Vending,2014,3,167
Vending,2014,4,314
Vending,2014,5,395
Vending,2014,6,386
Vending,2014,7,369
Vending,2014,8,390
Vending,2014,9,324
Vending,2014,10,258
Vending,2014,11,192
Vending,2014,12,243
Vending,2015,1,128
Vending,2015,2,110
Vending,2015,3,180
Vending,2015,4,361
Vending,2015,5,599
Vending,2015,6,477
Vending,2015,7,516
Vending,2015,8,525
Vending,2015,9,405
Vending,2015,10,288
Vending,2015,11,276
Vending,2015,12,327
Vending,2016,1,266
Vending,2016,2,354
Vending,2016,3,315
Vending,2016,4,388
Vending,2016,5,460
Vending,2016,6,507
Vending,2016,7,506
Vending,2016,8,504
Vending,2016,9,444
Vending,2016,10,375
Vending,2016,11,303
Vending,2016,12,280
Vending,2017,1,205
Vending,2017,2,182
Vending,2017,3,167
Vending,2017,4,396
Vending,2017,5,550
Vending,2017,6,721
Vending,2017,7,765
Vending,2017,8,647
Vending,2017,9,445
Vending,2017,10,433
Vending,2017,11,350
Vending,2017,12,260
Vending,2018,1,130
Vending,2018,2,191
Vending,2018,3,188
Vending,2018,4,324
Vending,2018,5,545
Vending,2018,6,631
Vending,2018,7,600
Vending,2018,8,548
Vending,2018,9,444
Vending,2018,10,446
Vending,2018,11,329
Vending,2018,12,342
Vending,2019,1,189
Vending,2019,2,178
Vending,2019,3,220
Vending,2019,4,409
Vending,2019,5,555
Vending,2019,6,518
Vending,2019,7,520
Vending,2019,8,616
Vending,2019,9,590
Vending,2019,10,472
Vending,2019,11,328
Vending,2019,12,272
Vending,2020,1,222
Vending,2020,2,239
Vending,2020,3,233
Vending,2020,4,32
Violation of Park Rules,2010,1,24
Violation of Park Rules,2010,2,32
Violation of Park Rules,2010,3,78
Violation of Park Rules,2010,4,137
Violation of Park Rules,2010,5,221
Violation of Park Rules,2010,6,250
Violation of Park Rules,2010,7,235
Violation of Park Rules,2010,8,186
Violation of Park Rules,2010,9,145
Violation of Park Rules,2010,10,81
Violation of Park Rules,2010,11,71
Violation of Park Rules,2010,12,37
Violation of Park Rules,2011,1,22
Violation of Park Rules,2011,2,31
Violation of Park Rules,2011,3,55
Violation of Park Rules,2011,4,107
Violation of Park Rules,2011,5,258
Violation of Park Rules,2011,6,307
Violation of Park Rules,2011,7,342
Violation of Park Rules,2011,8,182
Violation of Park Rules,2011,9,151
Violation of Park Rules,2011,10,102
Violation of Park Rules,2011,11,64
Violation of Park Rules,2011,12,60
Violation of Park Rules,2012,1,47
Violation of Park Rules,2012,2,45
Violation of Park Rules,2012,3,98
Violation of Park Rules,2012,4,129
Violation of Park Rules,2012,5,217
Violation of Park Rules,2012,6,290
Violation of Park Rules,2012,7,279
Violation of Park Rules,2012,8,235
Violation of Park Rules,2012,9,190
Violation of Park Rules,2012,10,99
Violation of Park Rules,2012,11,48
Violation of Park Rules,2012,12,31
Violation of Park Rules,2013,1,20
Violation of Park Rules,2013,2,15
Violation of Park Rules,2013,3,42
Violation of Park Rules,2013,4,114
Violation of Park Rules,2013,5,185
Violation of Park Rules,2013,6,207
Violation of Park Rules,2013,7,226
Violation of Park Rules,2013,8,173
Violation of Park Rules,2013,9,111
Violation of Park Rules,2013,10,112
Violation of Park Rules,2013,11,70
Violation of Park Rules,2013,12,42
Violation of Park Rules,2014,1,23
Violation of Park Rules,2014,2,18
Violation of Park Rules,2014,3,74
Violation of Park Rules,2014,4,181
Violation of Park Rules,2014,5,294
Violation of Park Rules,2014,6,387
Violation of Park Rules,2014,7,366
Violation of Park Rules,2014,8,264
Violation of Park Rules,2014,9,150
Violation of Park Rules,2014,10,95
Violation of Park Rules,2014,11,27
Violation of Park Rules,2014,12,29
Violation of Park Rules,2015,1,24
Violation of Park Rules,2015,2,14
Violation of Park Rules,2015,3,47
Violation of Park Rules,2015,4,149
Violation of Park Rules,2015,5,320
Violation of Park Rules,2015,6,272
Violation of Park Rules,2015,7,269
Violation of Park Rules,2015,8,291
Violation of Park Rules,2015,9,208
Violation of Park Rules,2015,10,109
Violation of Park Rules,2015,11,87
Violation of Park Rules,2015,12,71
Violation of Park Rules,2016,1,46
Violation of Park Rules,2016,2,51
Violation of Park Rules,2016,3,105
Violation of Park Rules,2016,4,201
Violation of Park Rules,2016,5,307
Violation of Park Rules,2016,6,411
Violation of Park Rules,2016,7,345
Violation of Park Rules,2016,8,281
Violation of Park Rules,2016,9,245
Violation of Park Rules,2016,10,126
Violation of Park Rules,2016,11,102
Violation of Park Rules,2016,12,59
Violation of Park Rules,2017,1,42
Violation of Park Rules,2017,2,56
Violation of Park Rules,2017,3,66
Violation of Park Rules,2017,4,230
Violation of Park Rules,2017,5,276
Violation of Park Rules,2017,6,353
Violation of Park Rules,2017,7,344
Violation of Park Rules,2017,8,263
Violation of Park Rules,2017,9,240
Violation of Park Rules,2017,10,175
Violation of Park Rules,2017,11,76
Violation of Park Rules,2017,12,44
Violation of Park Rules,2018,1,45
Violation of Park Rules,2018,2,56
Violation of Park Rules,2018,3,122
Violation of Park Rules,2018,4,230
Violation of Park Rules,2018,5,350
Violation of Park Rules,2018,6,394
Violation of Park Rules,2018,7,425
Violation of Park Rules,2018,8,254
Violation of Park Rules,2018,9,230
Violation of Park Rules,2018,10,128
Violation of Park Rules,2018,11,78
Violation of Park Rules,2018,12,75
Violation of Park Rules,2019,1,56
Violation of Park Rules,2019,2,73
Violation of Park Rules,2019,3,131
Violation of Park Rules,2019,4,274
Violation of Park Rules,2019,5,371
Violation of Park Rules,2019,6,423
Violation of Park Rules,2019,7,462
Violation of Park Rules,2019,8,438
Violation of Park Rules,2019,9,319
Violation of Park Rules,2019,10,204
Violation of Park Rules,2019,11,125
Violation of Park Rules,2019,12,104
Violation of Park Rules,2020,1,71
Violation of Park Rules,2020,2,106
Violation of Park Rules,2020,3,191
Violation of Park Rules,2020,4,55
WATER LEAK,2014,3,2139
WATER LEAK,2014,4,2922
WATER LEAK,2014,5,3881
WATER LEAK,2014,6,2692
WATER LEAK,2014,7,3187
WATER LEAK,2014,8,2575
WATER LEAK,2014,9,2367
WATER LEAK,2014,10,2898
WATER LEAK,2014,11,2557
WATER LEAK,2014,12,3711
WATER LEAK,2015,1,3517
WATER LEAK,2015,2,3641
WATER LEAK,2015,3,3484
WATER LEAK,2015,4,2621
WATER LEAK,2015,5,2189
WATER LEAK,2015,6,2928
WATER LEAK,2015,7,2892
WATER LEAK,2015,8,2859
WATER LEAK,2015,9,2782
WATER LEAK,2015,10,3292
WATER LEAK,2015,11,2723
WATER LEAK,2015,12,2642
WATER LEAK,2016,1,3403
WATER LEAK,2016,2,3337
WATER LEAK,2016,3,2527
WATER LEAK,2016,4,1922
WATER LEAK,2016,5,2200
WATER LEAK,2016,6,2316
WATER LEAK,2016,7,2832
WATER LEAK,2016,8,2917
WATER LEAK,2016,9,2313
WATER LEAK,2016,10,2631
WATER LEAK,2016,11,2648
WATER LEAK,2016,12,2908
WATER LEAK,2017,1,3213
WATER LEAK,2017,2,2539
WATER LEAK,2017,3,2929
WATER LEAK,2017,4,2564
WATER LEAK,2017,5,2912
WATER LEAK,2017,6,2598
WATER LEAK,2017,7,2877
WATER LEAK,2017,8,2604
WATER LEAK,2017,9,2216
WATER LEAK,2017,10,2589
WATER LEAK,2017,11,2682
WATER LEAK,2017,12,2458
WATER LEAK,2018,1,3567
WATER LEAK,2018,2,2717
WATER LEAK,2018,3,3546
WATER LEAK,2018,4,3195
WATER LEAK,2018,5,2356
WATER LEAK,2018,6,2331
WATER LEAK,2018,7,3054
WATER LEAK,2018,8,3880
WATER LEAK,2018,9,3726
WATER LEAK,2018,10,3459
WATER LEAK,2018,11,3831
WATER LEAK,2018,12,3604
WATER LEAK,2019,1,3933
WATER LEAK,2019,2,2905
WATER LEAK,2019,3,2603
WATER LEAK,2019,4,2441
WATER LEAK,2019,5,2594
WATER LEAK,2019,6,2128
WATER LEAK,2019,7,1350
WATER LEAK,2019,8,1469
WATER LEAK,2019,9,1259
WATER LEAK,2019,10,1545
WATER LEAK,2019,11,1004
WATER LEAK,2019,12,1407
WATER LEAK,2020,1,1086
WATER LEAK,2020,2,903
WATER LEAK,2020,3,1245
WATER LEAK,2020,4,437
Water Conservation,2010,1,419
Water Conservation,2010,2,289
Water Conservation,2010,3,255
Water Conservation,2010,4,269
Water Conservation,2010,5,267
Water Conservation,2010,6,336
Water Conservation,2010,7,299
Water Conservation,2010,8,283
Water Conservation,2010,9,221
Water Conservation,2010,10,208
Water Conservation,2010,11,207
Water Conservation,2010,12,280
Water Conservation,2011,1,432
Water Conservation,2011,2,314
Water Conservation,2011,3,254
Water Conservation,2011,4,292
Water Conservation,2011,5,293
Water Conservation,2011,6,325
Water Conservation,2011,7,307
Water Conservation,2011,8,215
Water Conservation,2011,9,180
Water Conservation,2011,10,150
Water Conservation,2011,11,151
Water Conservation,2011,12,118
Water Conservation,2012,1,164
Water Conservation,2012,2,127
Water Conservation,2012,3,173
Water Conservation,2012,4,158
Water Conservation,2012,5,183
Water Conservation,2012,6,205
Water Conservation,2012,7,273
Water Conservation,2012,8,204
Water Conservation,2012,9,159
Water Conservation,2012,10,160
Water Conservation,2012,11,196
Water Conservation,2012,12,171
Water Conservation,2013,1,628
Water Conservation,2013,2,532
Water Conservation,2013,3,301
Water Conservation,2013,4,232
Water Conservation,2013,5,282
Water Conservation,2013,6,336
Water Conservation,2013,7,499
Water Conservation,2013,8,206
Water Conservation,2013,9,158
Water Conservation,2013,10,153
Water Conservation,2013,11,174
Water Conservation,2013,12,191
Water Conservation,2014,1,1354
Water Conservation,2014,2,400
Water Conservation,2014,3,355
Water Conservation,2014,4,330
Water Conservation,2014,5,281
Water Conservation,2014,6,309
Water Conservation,2014,7,405
Water Conservation,2014,8,314
Water Conservation,2014,9,232
Water Conservation,2014,10,190
Water Conservation,2014,11,174
Water Conservation,2014,12,190
